,id,title,label,word count,SECTION_CLEANED
733,politifact14836,"BREAKING: Trump fires Deputy Attorney General Rod Rosenstein, raising questions over Mueller’s fate",0,13,BREAKING Trump fire Deputy Attorney General Rod Rosenstein raise question Muellers fate
734,politifact14128,JEFFERSON DAVIS STATUE TO BE REPLACED WITH OBAMA LIKENESS,0,9,JEFFERSON DAVIS STATUE TO BE REPLACED WITH OBAMA LIKENESS
735,politifact13771,John Hagee Calls For “Prosecuting Women Who Say God’s Name During Intercourse”,0,12,John Hagee Calls For “Prosecuting Women Who Say Gods Name During Intercourse
736,politifact14601,The Kardashians donate whopping sum to Las Vegas mass shooting victims,0,11,The Kardashians donate whop sum Las Vegas mass shoot victims
737,politifact13924,Colorado Rockies Baseball Team To Sell Marijuana Brownies At Their Concession Stands,0,12,Colorado Rockies Baseball Team To Sell Marijuana Brownies At Their Concession Stands
738,politifact15482,"MITT ROMNEY: ‘TRUMP HAS SOME VERY SERIOUS EMOTIONAL PROBLEMS, HE MUST RESIGN BEFORE WE…’",0,14,MITT ROMNEY TRUMP HAS SOME VERY SERIOUS EMOTIONAL PROBLEMS HE MUST RESIGN BEFORE WE…
739,politifact15108,BREAKING: Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America,0,14,BREAKING Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America
740,politifact13936,BREAKING: Autopsy Results From Vince Foster’s Exhumed Body–Cause Of Death To Be Changed,0,13,BREAKING Autopsy Results From Vince Fosters Exhumed Body–Cause Of Death To Be Changed
741,politifact13747,"Bill Gates: “I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.”",0,20,Bill Gates “I think Donald Trump go history one greatest presidents like Reagan
742,politifact15161,"Florida Bridge Collapse, Female Company",0,5,Florida Bridge Collapse Female Company
743,politifact14644,HRC Caught On Tape Laughing About Irma Wiping Out All Of Those Florida Hillbillies,0,14,HRC Caught On Tape Laughing About Irma Wiping Out All Of Those Florida Hillbillies
744,politifact14859,Alabama State Police Arrest 3 Poll Workers In Birmingham,0,9,Alabama State Police Arrest 3 Poll Workers In Birmingham
745,politifact14904,HOLLYWOOD CELEBS: WE WILL GO ON ‘TOTAL STRIKE’ IF TRUMP DOES NOT RESIGN,0,13,HOLLYWOOD CELEBS WE WILL GO ON TOTAL STRIKE IF TRUMP DOES NOT RESIGN
746,politifact14832,BREAKING: Roy Moore’s Accuser Arrested And Charged With Falsification,0,9,BREAKING Roy Moores Accuser Arrested And Charged With Falsification
747,politifact14327,White House Chef Quits Because Trump Has Only Eaten Fast Food For 6 Months,0,14,White House Chef Quits Because Trump Has Only Eaten Fast Food For 6 Months
748,politifact14135,112-Year-Old Voters in North Carolina?,0,5,112YearOld Voters North Carolina
749,politifact13468,Denzel Washington hit by Facebook fake news story on Trump,0,10,Denzel Washington hit Facebook fake news story Trump
750,politifact14148,NASA Will Pay You 18000 USD To Stay In Bed And Smoke Weed For 70 Straight Days,0,17,NASA Will Pay You 18000 USD To Stay In Bed And Smoke Weed For 70 Straight Days
751,politifact13929,BREAKING: Nancy Pelosi Was Just Taken From Her Office In Handcuffs,0,11,BREAKING Nancy Pelosi Was Just Taken From Her Office In Handcuffs
752,politifact14286,Paul Ryan: “Donald Trump Plans To Resign From Office Within The Next 30 Days”,0,14,Paul Ryan “Donald Trump Plans To Resign From Office Within The Next 30 Days
753,politifact14754,LISTEN: Curious Robocall Seeks 'Damaging' Information on Moore,0,8,LISTEN Curious Robocall Seeks Damaging Information Moore
754,politifact15475,"National Guard Storms Mexico Border, Makes Game-Changing Impact In Just 30 Days",0,12,National Guard Storms Mexico Border Makes GameChanging Impact In Just 30 Days
755,politifact13544,BREAKING: Florida Moves For FULL RECOUNT Of State Over Massive Voter Fraud (DETAILS),0,13,BREAKING Florida Moves For FULL RECOUNT Of State Over Massive Voter Fraud DETAILS
756,politifact15494,BREAKING: Shep Smith To Be Canned Because He Can’t Control His Hate For Donald Trump,0,15,BREAKING Shep Smith To Be Canned Because He Cant Control His Hate For Donald Trump
757,politifact14309,"3,000-Pound Great White Shark Captured in Great Lakes",0,8,3000Pound Great White Shark Captured Great Lakes
758,politifact14605,Wife of Las Vegas massacre victim: ‘He saved my life and lost his’,0,13,Wife Las Vegas massacre victim He save life lose
759,politifact14008,BREAKING: MALIA OBAMA EXPELLED FROM HARVARD,0,6,BREAKING MALIA OBAMA EXPELLED FROM HARVARD
760,politifact14301,Bachmann: “White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery”,0,19,Bachmann “White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery
761,politifact13853,Babysitter on Crystal Meth Eats 3-Month-Old Baby,0,7,Babysitter Crystal Meth Eats 3MonthOld Baby
762,politifact14831,Contact Support,0,2,Contact Support
763,politifact15418,JUST IN: John Kerry Facing Prison,0,6,JUST IN John Kerry Facing Prison
764,politifact14062,JUST IN: Sarah Palin In A Coma After Hit And Run,0,11,JUST IN Sarah Palin In A Coma After Hit And Run
765,politifact15048,Trump Declares Globalist Soros As “National Security Threat”…Using Obama’s 2014 Executive Order,0,12,Trump Declares Globalist Soros As “National Security Threat…Using Obamas 2014 Executive Order
766,politifact15327,Delta targeted in online free airline ticket scam,0,8,Delta target online free airline ticket scam
767,politifact15360,Melania Just Hit Donald Trump With Shocking Announcement He Never Saw Coming,0,12,Melania Just Hit Donald Trump With Shocking Announcement He Never Saw Coming
768,politifact14161,"OBAMA CANCELED IT, TRUMP REINSTATED IT – A VERY SACRED DAY IS BACK",0,13,OBAMA CANCELED IT TRUMP REINSTATED IT – A VERY SACRED DAY IS BACK
769,politifact13913,UsPostman.com is for sale (Us Postman),0,6,UsPostmancom sale Us Postman
770,politifact14259,Bumble Bee Foods charged after man cooked with tuna,0,9,Bumble Bee Foods charge man cook tuna
771,politifact14839,Morgue employee cremated by mistake while taking a nap,0,9,Morgue employee cremate mistake take nap
772,politifact15419,Hillary Clinton Furious At ‘Special Gift’ Melania Trump Sent Her From Her Hospital Bed,0,14,Hillary Clinton Furious At Special Gift Melania Trump Sent Her From Her Hospital Bed
773,politifact13807,Stephen Bannon: “Nobody Can Blame You For Beating Your Wife If It’s Out Of Love”,0,15,Stephen Bannon “Nobody Can Blame You For Beating Your Wife If Its Out Of Love
774,politifact15187,"A fake photo of Emma González went viral on the far right, where Parkland teens are villains",0,17,A fake photo Emma González go viral far right Parkland teens villains
775,politifact13731,Information for the Nation,0,4,Information Nation
776,politifact13608,majorthoughts.com,0,1,majorthoughtscom
777,politifact14021,Trump on Revamping the Military: We’re Bringing Back the Draft,0,10,Trump Revamping Military Were Bringing Back Draft
778,politifact15579,US Representatives Promise Implement Of UN Gun-Control Plans,0,8,US Representatives Promise Implement Of UN GunControl Plans
779,politifact15342,Bill Gates’ Former Doctor Says Billionaire ‘Refused To Vaccinate His Children’,0,11,Bill Gates Former Doctor Says Billionaire Refused To Vaccinate His Children
780,politifact14960,"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With “Gunshot to the head”",0,19,Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK Found DEAD With “Gunshot head
781,politifact14835,Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,0,18,Facebook Picks Sides Alabama Senate Race Shuts Down Gateway Pundit Breitbart Reports Discredited Allred Accuser
782,politifact14238,Cannibals Arrested in Florida Claim Eating Human Flesh Cures Diabetes and Depression,0,12,Cannibals Arrested Florida Claim Eating Human Flesh Cures Diabetes Depression
783,politifact15207,Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went to School With Him at Redondo Shores High School in California and He Graduated in 2015 Here He Is in Our Yearbook From 201,0,37,Laguna Beach Antifa 22m David Hogg Didnt Attend Parkland High School I Went School With Him Redondo Shores High School California He Graduated 2015 Here He Is Our Yearbook From 201
784,politifact14498,Lady Gaga on Twitter,0,4,Lady Gaga Twitter
785,politifact14492,American News is under construction,0,5,American News construction
786,politifact15100,Kushner And Wife Ivanka Trump Were Tossed Out Of The White House — And Donald Is Cutting Them Out Of His Will!,0,22,Kushner And Wife Ivanka Trump Were Tossed Out Of The White House — And Donald Is Cutting Them Out Of His Will
787,politifact13484,Thinking about writing in a candidate on Election Day? Read this before you do.,0,14,Thinking write candidate Election Day Read
788,politifact14164,Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clinton’s Email Server,0,12,Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clintons Email Server
789,politifact15224,Obama Secretly Flees US – Leaves Stunning Evidence Behind,0,9,Obama Secretly Flees US – Leaves Stunning Evidence Behind
790,politifact14187,BREAKING: Monica Lewinsky Found Dead In Roslindale,0,7,BREAKING Monica Lewinsky Found Dead In Roslindale
791,politifact14297,BREAKING: The Democrat James Comey Has Been Having An Affair With Was JUST REVEALED! (DETAILS),0,15,BREAKING The Democrat James Comey Has Been Having An Affair With Was JUST REVEALED DETAILS
792,politifact15655,"ABC News Joins Obama In Ban Of American Flag Lapel Pins, Here’s What You Need To Know",0,17,ABC News Joins Obama In Ban Of American Flag Lapel Pins Heres What You Need To Know
793,politifact14311,10 Things You Didn't Know About Nancy Pelosi,0,8,10 Things You Didnt Know About Nancy Pelosi
794,politifact13591,"Mom applies a remedy to her baby, moments later he dies. Be careful with this, moms!",0,16,Mom apply remedy baby moments later die Be careful moms
795,politifact14500,Clinton Foundations Sends Water To Houston For $7 A Bottle,0,10,Clinton Foundations Sends Water To Houston For 7 A Bottle
796,politifact14597,"Flight Crew Takes A Knee And Walks Off, Leaving New Orleans Saints Stranded On Runway",0,15,Flight Crew Takes A Knee And Walks Off Leaving New Orleans Saints Stranded On Runway
797,politifact14481,Floyd Mayweather Jr. Donates a Whopping Sum of Money to Houston After Hurricane – What You Missed,0,17,Floyd Mayweather Jr Donates Whopping Sum Money Houston After Hurricane – What You Missed
798,politifact13931,"New Star Wars Movie Filming Near Rosenberg, Texas, Large Number of Extras Needed – WBN 12 News",0,17,New Star Wars Movie Filming Near Rosenberg Texas Large Number Extras Needed – WBN 12 News
799,politifact14856,Chuck Schumers Steamy Affair With A High School Cheerleader Confirmed,0,10,Chuck Schumers Steamy Affair With A High School Cheerleader Confirmed
800,politifact14811,"Tennessee GOP Twitter taken down, after Tweet exposing Pelosi involved in Pedophilia",0,12,Tennessee GOP Twitter take Tweet expose Pelosi involve Pedophilia
801,politifact15189,"80% of black men in Atlanta are Homosexuals, study says",0,10,80 black men Atlanta Homosexuals study say
802,politifact14718,Texas church shooter was a militant atheist,0,7,Texas church shooter militant atheist
803,politifact15512,Pope Calls for World Wide Gun Confiscation Except for the UN,0,11,Pope Calls World Wide Gun Confiscation Except UN
804,politifact14454,BREAKING: Barcelona Terrorist Has A Cousin In The US Named Barack,0,11,BREAKING Barcelona Terrorist Has A Cousin In The US Named Barack
805,politifact13912,BREAKING: President Trump Just Told Paul Ryan ‘You’re Fired’,0,9,BREAKING President Trump Just Told Paul Ryan Youre Fired
806,politifact13703,“HIV VIRUS” Found In Walmart Bananas After 10 Year Old Boy Agreements The Infection,0,14,“HIV VIRUS Found In Walmart Bananas After 10 Year Old Boy Agreements The Infection
807,politifact15564,Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution,0,13,Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By US Constitution
808,politifact15217,Application for ‘March For Our Lives’ permit was made months before Parkland school shooting,0,14,Application March For Our Lives permit make months Parkland school shoot
809,politifact14777,412 Michigan Muslims Arrested In Fed’s ‘LARGEST BUST IN U.S. HISTORY’,0,11,412 Michigan Muslims Arrested In Feds LARGEST BUST IN US HISTORY
810,politifact14876,"BOOM: Roy Moore Takes The Military Vote, Pulls Ahead By 5K Votes",0,12,BOOM Roy Moore Takes The Military Vote Pulls Ahead By 5K Votes
811,politifact14878,Julia Roberts Claims ‘Michelle Obama Isn’t Fit to Clean Melania’s Toilet’,0,11,Julia Roberts Claims Michelle Obama Isnt Fit Clean Melanias Toilet
812,politifact14814,New Jersey Police Chief Says Black People ‘Have No Value’ And Should All Be Executed,0,15,New Jersey Police Chief Says Black People Have No Value And Should All Be Executed
813,politifact14273,State Of Minnesota Has Just Handed Over FULL CONTROL To Muslims So They Can Take Down ‘Infidels’,0,17,State Of Minnesota Has Just Handed Over FULL CONTROL To Muslims So They Can Take Down Infidels
814,politifact14112,BREAKING: Clinton Foundation Cargo Ship Raided At Port Of Baltimore Reveals Sick Secret,0,13,BREAKING Clinton Foundation Cargo Ship Raided At Port Of Baltimore Reveals Sick Secret
815,politifact15137,Miley Cyrus: 'Donald Trump Is a F--king Nightmare',0,8,Miley Cyrus Donald Trump Is Fking Nightmare
816,politifact14085,BREAKING: Bill O’Reilly In Critical Condition After Being Attacked By ‘Tolerant’ Liberals,0,12,BREAKING Bill OReilly In Critical Condition After Being Attacked By Tolerant Liberals
817,politifact13593,"Bill Murray Had This to Say About Rochester, New Hampshire Residents – News Daily 12",0,15,Bill Murray Had This Say About Rochester New Hampshire Residents – News Daily 12
818,politifact14207,Keanu Reeves Shook The World With Another POWERFUL Message,0,9,Keanu Reeves Shook The World With Another POWERFUL Message
819,politifact13934,BREAKING: KEN STARR’S PLANE JUST DISAPPEARED ON HIS WAY TO DC TO TESTIFY AGAINST HILLARY,0,15,BREAKING KEN STARRS PLANE JUST DISAPPEARED ON HIS WAY TO DC TO TESTIFY AGAINST HILLARY
820,politifact14043,TRUMP WANTS TO DEPORT AMERICAN INDIANS TO INDIA,0,8,TRUMP WANTS TO DEPORT AMERICAN INDIANS TO INDIA
821,politifact14265,BREAKING: Johnny Depp Taken Into Custody By Secret Service,0,9,BREAKING Johnny Depp Taken Into Custody By Secret Service
822,politifact14384,"Peter Strzok, FBI Agent in Texting Scandal, Will Testify Before Congress",0,11,Peter Strzok FBI Agent Texting Scandal Will Testify Before Congress
823,politifact14190,Trump Removing Marines From the Navy,0,6,Trump Removing Marines From Navy
824,politifact14949,Mueller Will Be Forced To Resign Over Pelosi Affair,0,9,Mueller Will Be Forced To Resign Over Pelosi Affair
825,politifact14145,DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,0,37,DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off Wire Speaking Our Intern Dave Robicheaux Who Is Paid Facebook Likes Trump Insisted Col H
826,politifact15159,Charleston Shooter Dylann Roof Moved to Death Row in Terre Haute Federal Prison,0,13,Charleston Shooter Dylann Roof Moved Death Row Terre Haute Federal Prison
827,politifact14888,Trump Vows to End Winter Heating Assistance for Elderly and Disabled – Our Voice,0,14,Trump Vows End Winter Heating Assistance Elderly Disabled – Our Voice
828,politifact14737,BREAKING: Supreme Court Issues Its First Bench Warrant Ever,0,9,BREAKING Supreme Court Issues Its First Bench Warrant Ever
829,politifact14095,Clinton Foundation Largest Unprosecuted Charity Fraud in History-Charles Ortel,0,9,Clinton Foundation Largest Unprosecuted Charity Fraud HistoryCharles Ortel
830,politifact15584,You are being redirected...,0,4,You redirect
831,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",0,11,Smoking In Cars With Children Is Illegal Starting January 30 2018
832,politifact14818,FBI uncovered Russian bribery plot before Obama administration approved controversial nuclear deal with Moscow,0,14,FBI uncover Russian bribery plot Obama administration approve controversial nuclear deal Moscow
833,politifact15206,NASA Has Just Confirmed Earth Has A New Moon,0,9,NASA Has Just Confirmed Earth Has A New Moon
834,politifact14534,"The pro-Russia, pro-weed, pro-Assange GOP congressman who will be tough to beat",0,12,The proRussia proweed proAssange GOP congressman tough beat
835,politifact15097,Target Recalls Water Absorbing Toys Due to Serious Ingestion Hazard,0,10,Target Recalls Water Absorbing Toys Due Serious Ingestion Hazard
836,politifact14733,UPDATE: Malia Obama Among 10 Arrested In Racist Antifa Attack,0,10,UPDATE Malia Obama Among 10 Arrested In Racist Antifa Attack
837,politifact14727,UF requests to cancel Rivalry game against FSU,0,8,UF request cancel Rivalry game FSU
838,politifact14595,Las Vegas Shooting Witnesses Report Multiple Gunmen Dressed as Security Guards Oct 3 2017,0,14,Las Vegas Shooting Witnesses Report Multiple Gunmen Dressed Security Guards Oct 3 2017
839,politifact13978,alternativemediasyndicate.com,0,1,alternativemediasyndicatecom
840,politifact14543,BREAKING: US comedian Kevin Hart in critical condition after gory car crash,0,12,BREAKING US comedian Kevin Hart critical condition gory car crash
841,politifact15501,TRUMP APPROVAL RATING Better than Obama and Reagan at Same Point in their Presidencies,0,14,TRUMP APPROVAL RATING Better Obama Reagan Same Point Presidencies
842,politifact14026,Fox News Sandra Smith: “Everybody Could See From The United Airlines Passenger’s Behavior That He Was Not A Genuine American”,0,20,Fox News Sandra Smith “Everybody Could See From The United Airlines Passengers Behavior That He Was Not A Genuine American
843,politifact13893,flashnewscorner.com,0,1,flashnewscornercom
844,politifact14756,"DNC’s Donna Brazile Dedicated Her Book to ‘Patriot’ Seth Rich, Whose Death Made Her Fear for Her Own Life",0,19,DNCs Donna Brazile Dedicated Her Book Patriot Seth Rich Whose Death Made Her Fear Her Own Life
845,politifact14285,Manager killed 10 employees at checkers on 183st and 27ave,0,10,Manager kill 10 employees checker 183st 27ave
846,politifact15270,Obama Announces Bid To Become UN Secretary General – Usa News,0,11,Obama Announces Bid To Become UN Secretary General – Usa News
847,politifact15532,MEXICO’S NEXT PRESIDENT Calls for An Invasion Of The US….,0,10,MEXICOS NEXT PRESIDENT Calls An Invasion Of The US…
848,politifact15534,NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS,0,10,NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS
849,politifact15191,Ohio student suspended for staying in class during National Walkout Day,0,11,Ohio student suspend stay class National Walkout Day
850,politifact14490,BREAKING NEWS: Prince William and Harry donates $100 million to Hurricane Harvey Victims,0,13,BREAKING NEWS Prince William Harry donate 100 million Hurricane Harvey Victims
851,politifact14698,Morgan Freeman: ‘Jailing Hillary’ Best Way To ‘Restore Public Faith In Govt’,0,12,Morgan Freeman Jailing Hillary Best Way To Restore Public Faith In Govt
852,politifact14620,Jason Aldean Gig Canceled After He Sells Out To Liberals On SNL,0,12,Jason Aldean Gig Canceled After He Sells Out To Liberals On SNL
853,politifact14406,Trump Orders 13 Obama Deep State Operatives Arrested For Treason,0,10,Trump Orders 13 Obama Deep State Operatives Arrested For Treason
854,politifact13973,Inside a Fake News Sausage Factory: ‘This Is All About Income’,0,11,Inside Fake News Sausage Factory This Is All About Income
855,politifact15409,CNN To Permanently Close Its Doors As Ratings Plunge 30 Percent,0,11,CNN To Permanently Close Its Doors As Ratings Plunge 30 Percent
856,politifact14395,REPORT: Kim Jong Un Killed In Trump’s Overnight Black Op Attack On North Korea -,0,15,REPORT Kim Jong Un Killed In Trumps Overnight Black Op Attack On North Korea
857,politifact15123,"Statement from FDA Commissioner Scott Gottlieb, M.D., on FDA’s ongoing efforts to help improve effectiveness of influenza vaccines",0,18,Statement FDA Commissioner Scott Gottlieb MD FDAs ongoing efforts help improve effectiveness influenza vaccines
858,politifact14040,Eric Trump: It would be 'foolish' for my dad to release tax returns,0,13,Eric Trump It would foolish dad release tax return
859,politifact14750,BREAKING! Roy Moore’s Accuser Worked for Democratic Leaders and Is Actively Campaigning for Moore’s Opponent ⋆ Activist Mommy,0,18,BREAKING Roy Moores Accuser Worked Democratic Leaders Is Actively Campaigning Moores Opponent ⋆ Activist Mommy
860,politifact14771,Civil War Erupts In Sweden as Irate Swedes Burn Nine Muslim Refugee Centers to the Ground,0,16,Civil War Erupts In Sweden Irate Swedes Burn Nine Muslim Refugee Centers Ground
861,politifact13467,Mental Images,0,2,Mental Images
862,politifact15539,Kurt Russel Just SHOWED Overpaid Celebs It’s Time To Shut Up About Trump – Hits Them Where It Hurts!,0,19,Kurt Russel Just SHOWED Overpaid Celebs Its Time To Shut Up About Trump – Hits Them Where It Hurts
863,politifact14932,First Indictment Issued In Russian Bribery Case Tied To Obama-Era Uranium One Deal,0,13,First Indictment Issued In Russian Bribery Case Tied To ObamaEra Uranium One Deal
864,politifact14188,Trump’s Top Scientist Pick: “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer”,0,20,Trumps Top Scientist Pick “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer
865,politifact14993,STUNNING! Democrats BOO and GROAN at Trump Mention of Murder Victims of MS-13 Killers (VIDEO),0,15,STUNNING Democrats BOO GROAN Trump Mention Murder Victims MS13 Killers VIDEO
866,politifact13794,"BREAKING: Trump Just Gave Every WORKING, LEGAL Man Woman And Child In The USA $612 EACH! -",0,17,BREAKING Trump Just Gave Every WORKING LEGAL Man Woman And Child In The USA 612 EACH
867,politifact15486,Investigators: Anthony Bourdain Was Killed By Clinton Operatives,0,8,Investigators Anthony Bourdain Was Killed By Clinton Operatives
868,politifact14427, Friendly Fire … Charlottesville Car attacker is antiTrump Antifa supporter,0,10,Friendly Fire … Charlottesville Car attacker antiTrump Antifa supporter
869,politifact15399,BREAKING: 60 People Just Found Dead In Ohio,0,8,BREAKING 60 People Just Found Dead In Ohio
870,politifact15298,Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State,0,13,Denzel Washington With Trump avoid war Russia Orwellian Police State
871,politifact14927,"Oprah Winfrey: The Butler, racism and Obama",0,7,Oprah Winfrey The Butler racism Obama
872,politifact15241,All Citizens Who Want to Receive Gvt Benefits Must Agree to Be Microchipped in the Near Future,0,17,All Citizens Who Want Receive Gvt Benefits Must Agree Be Microchipped Near Future
873,politifact15427,USA: Mysterious Nazi submarine from WWII discovered in Great Lakes!,0,10,USA Mysterious Nazi submarine WWII discover Great Lakes
874,politifact13541,BREAKING ObamaLed UN Has Just Made It Official US To Immediately Pay Blacks ‘Reparations’,0,14,BREAKING ObamaLed UN Has Just Made It Official US To Immediately Pay Blacks Reparations
875,politifact14503,Computer Models Show IRMA Destroying New York City On Sept. 10,0,11,Computer Models Show IRMA Destroying New York City On Sept 10
876,politifact15604,"NASA Will Pay You $100,000 To Stay In Bed For 60 Days!",0,12,NASA Will Pay You 100000 To Stay In Bed For 60 Days
877,politifact14471,BREAKING: President Trump Pardons Kim Davis,0,6,BREAKING President Trump Pardons Kim Davis
878,politifact15370,"Last in Queen Elizabeth II's line of corgis dies, says British press",0,12,Last Queen Elizabeth IIs line corgis die say British press
879,politifact15402,And we pay her a salary!.... - Judge Jeanine Pirro has Fans,0,12,And pay salary Judge Jeanine Pirro Fans
880,politifact14436,"Whoopi Goldberg Humiliated, Handcuffed And Dragged Out Of The TV Studio",0,11,Whoopi Goldberg Humiliated Handcuffed And Dragged Out Of The TV Studio
881,politifact15341,BREAKING: CZECH REPUBLIC ARMS CITIZENS – “YOU CAN NOW SHOOT TERRORISTS ON SIGHT”,0,13,BREAKING CZECH REPUBLIC ARMS CITIZENS – “YOU CAN NOW SHOOT TERRORISTS ON SIGHT
882,politifact14699,Alabama football Crimson Tide disqualified from national championship,0,8,Alabama football Crimson Tide disqualify national championship
883,politifact14516,"Georgia Mosque KEEPS Hurricane Harvey Donations, Will Send To Syrian Refugees Instead",0,12,Georgia Mosque KEEPS Hurricane Harvey Donations Will Send To Syrian Refugees Instead
884,politifact14885,World's most popular candy to be removed from shelves by October 2017!,0,12,Worlds popular candy remove shelve October 2017
885,politifact14195,"Scott Baio, Beloved Face Of Conservatism, Dies In Small Plane Crash On His Way To Visit Trump",0,17,Scott Baio Beloved Face Of Conservatism Dies In Small Plane Crash On His Way To Visit Trump
886,politifact14666,BREAKING: Black Hockey Player FIRED After Raising Fist During National Anthem,0,11,BREAKING Black Hockey Player FIRED After Raising Fist During National Anthem
887,politifact15416,Attorney General Sessions Statement on Recusal,0,6,Attorney General Sessions Statement Recusal
888,politifact14452,BREAKING: Rosa Parks’ Daughter Praises Trump’s Response to Charlottesville – forfreedomworld,0,11,BREAKING Rosa Parks Daughter Praises Trumps Response Charlottesville – forfreedomworld
889,politifact14051,Trump warns Russia over Jehovah’s Witnesses ban and urges members to seek asylum in the US,0,16,Trump warn Russia Jehovahs Witnesses ban urge members seek asylum US
890,politifact15423,BOMBSHELL!! Obama Paid FBI Informant Over $1 MILLION To Do It To Trump! EVEN AFTER THE ELECTION!,0,17,BOMBSHELL Obama Paid FBI Informant Over 1 MILLION To Do It To Trump EVEN AFTER THE ELECTION
891,politifact14794,"Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am Thankful For Our President, God Bless Him And His Supporters.” Do You Support To Tina ? – American President Donald J. Tru",0,37,Singer Tina Turner “This Thanksgiving Is The First Time 8 Years That I Thankful For Our President God Bless Him And His Supporters Do You Support To Tina – American President Donald J Tru
892,politifact15362,"Democrats go full TYRANNY: Now demand nationwide gun confiscation from law-abiding Americans… at gunpoint, of course",0,16,Democrats go full TYRANNY Now demand nationwide gun confiscation lawabiding Americans… gunpoint course
893,politifact15456,"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network",0,23,FOX Network Picks Up Roseanne Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network
894,politifact15146,ICE removal key goal of Democrats in 2020 election,0,9,ICE removal key goal Democrats 2020 election
895,politifact13663,Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed in White House,0,14,Obama Orders LifeSized Bronze Statute Himself To Be Permanently Installed White House
896,politifact13584,Donald Trump Dead From A Fatal HEART ATTACK! — Steemit,0,10,Donald Trump Dead From A Fatal HEART ATTACK — Steemit
897,politifact14587,Vets for Trump Facebook page,0,5,Vets Trump Facebook page
898,politifact15540,Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her,0,17,Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her
899,politifact14243,Libtard Hero Al Franken Forced To Resign In Disgrace,0,9,Libtard Hero Al Franken Forced To Resign In Disgrace
900,politifact14333,Fox News' Shepard Smith: 'Why is it lie after lie after lie?' on Russia meeting,0,15,Fox News Shepard Smith Why lie lie lie Russia meet
901,politifact15573,Trump Nation,0,2,Trump Nation
902,politifact13943,Wilmington Regional Film Commission,0,4,Wilmington Regional Film Commission
903,politifact14003,Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank,0,13,Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank
904,politifact13957,proudleader.com,0,1,proudleadercom
905,politifact15204,"Emma Gonzalez Bullied School Shooter, Isn’t Sorry; Then Retweets Message Blaming “White Boys’ Entitlement” As Cause Of All School Shootings",0,20,Emma Gonzalez Bullied School Shooter Isnt Sorry Then Retweets Message Blaming “White Boys Entitlement As Cause Of All School Shootings
906,politifact13501,Lady Gaga Reveals Plan To Cover Her Face Again “Until Trump Gets Fired From Office And I Feel Free Once More”,0,21,Lady Gaga Reveals Plan To Cover Her Face Again “Until Trump Gets Fired From Office And I Feel Free Once More
907,politifact14166,“Gay People Should Wear Specially-Colored Clothes To Warn Straight People”,0,10,“Gay People Should Wear SpeciallyColored Clothes To Warn Straight People
908,politifact14643,San Juan City Council Votes Unanimously To Impeach Trump-Hating Mayor,0,10,San Juan City Council Votes Unanimously To Impeach TrumpHating Mayor
909,politifact14841,UPDATE: Van Full Of Illegals Caught Voting At Multiple Alabama Polling Locations,0,12,UPDATE Van Full Of Illegals Caught Voting At Multiple Alabama Polling Locations
